pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
24491,SG,nse_cm,,733AP40,733AP40-SG,,733AP40-SG,IN1020240413,,,,SDL AP 7.33% 2040,,,1,100,-1,-1,2,-1,NSE,,,1406073600,,1406073600,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24512,N0,nse_cm,,897MFL27,897MFL27-N0,,897MFL27-N0,INE414G07JH5,,,,MFL 8.97% 2027,,,1,1,-1,-1,2,-1,NSE,,,1406073600,,1406073600,0,0,0,0,1451865600,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,45100,0,0,999,
24520,SM,nse_cm,,TUNWAL,TUNWAL-SM,,TUNWAL-SM,INE0OXV01027,,,,TUNWAL E-MOTORS LIMITED,,,5,2000,-1,-1,2,-1,NSE,,,1406160000,,1406160000,0,0,0,0,1442102400,22.30-33.40,0,0,1465682620,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1886540.00,2000,0,3340,2230,1,1,1,0,0,1,0,5.76924e+07,0,0,1886540,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
24524,EQ,nse_cm,,SBINEQWETF,SBINEQWETF-EQ,,SBINEQWETF,INF200KB1282,,,,SBIAMC - SBINEQWETF,,,1,1,-1,-1,2,-1,NSE,,,1406160000,,1406160000,0,0,0,0,0,25.68-38.52,0,0,1465675694,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,387234.00,1,0,3852,2568,1,1,1,0,0,1,0,1.1842e+07,0,0,387234,
24526,BL,nse_cm,,SBINEQWETF,SBINEQWETF-BL,,SBINEQWETF-BL,INF200KB1282,,,,SBIAMC - SBINEQWETF,,,1,1,-1,-1,2,-1,NSE,,,1406160000,,1406160000,0,0,0,0,0,31.14-33.06,0,0,1465675832,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,387234.00,1,0,3306,3114,1,1,1,0,0,1,0,1.1842e+07,0,0,387234,
24538,EQ,nse_cm,,MAITHANALL,MAITHANALL-EQ,,MAITHANALL,INE683C01011,,,,MAITHAN ALLOYS LTD,,,10,1,-1,-1,2,-1,NSE,,,994291200,,994291200,0,0,0,0,1463875200,759.90-1139.70,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,105267.00,1,0,113970,75990,1,1,1,0,0,1,0,2.91116e+07,0,0,105267,
24558,N0,nse_cm,,801TCL34,801TCL34-N0,,801TCL34-N0,INE976I07CX1,,,,TCL 8.01% 2034,,,1,1,-1,-1,2,-1,NSE,,,1406332800,,1406332800,0,0,0,0,1436400000,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,63000,0,0,999,
24563,SG,nse_cm,,734TN34,734TN34-SG,,734TN34-SG,IN3120240160,,,,SDL TN 7.34% 2034,,,1,100,-1,-1,2,-1,NSE,,,1406419200,,1406419200,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
24587,N0,nse_cm,,975SCL29,975SCL29-N0,,975SCL29-N0,INE148I07TX1,,,,SCL 9.75% 2029,,,1,1,-1,-1,2,-1,NSE,,,1406419200,,1406419200,0,0,0,0,1436400000,86900.35-130350.51,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,196.00,1,0,1.30351e+07,8.69004e+06,1,1,1,0,0,1,0,6000,0,0,196,
24595,EQ,nse_cm,,RUSHIL,RUSHIL-EQ,,RUSHIL,INE573K01025,,,,RUSHIL DECOR LIMITED,,,1,1,-1,-1,2,-1,NSE,,,994464000,,994464000,0,0,0,0,1442188800,11.68-17.50,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6853924.00,1,0,1750,1168,1,1,1,0,0,1,0,2.93417e+08,0,0,6853924,"The scrip PE is greater than 50 for previous 4 trailing quarters,High low price variation was greater than 150% in previous 12 months"
24598,BL,nse_cm,,RUSHIL,RUSHIL-BL,,RUSHIL-BL,INE573K01025,,,,RUSHIL DECOR LIMITED,,,1,1,-1,-1,2,-1,NSE,,,994464000,,994464000,0,0,0,0,1442188800,14.16-15.02,0,0,1465675833,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6788785.00,1,0,1502,1416,1,1,1,0,0,1,0,2.93417e+08,0,0,6788785,
24609,ST,nse_cm,,VLINFRA,VLINFRA-ST,,VLINFRA-ST,INE0QXL01015,,,,V.L.INFRAPROJECTS LIMITED,,,5,1500,-1,-1,2,-1,NSE,,,1406764800,,1406764800,0,0,0,0,0,29.05-32.05,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,513798.00,1500,0,3205,2905,1,1,1,0,0,1,0,1.57125e+07,0,0,513798,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
24658,SG,nse_cm,,734RJ45A,734RJ45A-SG,,734RJ45A-SG,IN2920240214,,,,SDL RJ 7.34% 2045,,,1,100,-1,-1,2,-1,NSE,,,1407024000,,1407024000,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
24665,SG,nse_cm,,724TN30,724TN30-SG,,724TN30-SG,IN3120240178,,,,SDL TN 7.24% 2030,,,1,100,-1,-1,2,-1,NSE,,,1407024000,,1407024000,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24670,N0,nse_cm,,85GHFL27,85GHFL27-N0,,85GHFL27-N0,INE02JD07033,,,,GHFL 8.5% 2027 SR C1,,,1,1,-1,-1,2,-1,NSE,,,1407024000,,1407024000,0,0,0,0,1447632000,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,
24724,N0,nse_cm,,828SICC26,828SICC26-N0,,828SICC26-N0,INE535H07CK4,,,,SICCL 8.28% 2026 SR 109,,,1,1,-1,-1,2,-1,NSE,,,1407456000,,1407456000,0,0,0,0,1437523200,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,82500,0,0,999,
24735,EQ,nse_cm,,RPEL,RPEL-EQ,,RPEL,INE912T01018,,,,RAGHAV PRODUCTIVITY ENH L,,,5,1,-1,-1,2,-1,NSE,,,1407542400,,1407542400,0,0,0,0,1466294400,924.50-1386.70,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,86498.00,1,0,138670,92450,1,1,1,0,0,1,0,4.5912e+07,0,0,86498,"The scrip PE is greater than 50 for previous 4 trailing quarters,Close to Close price movement was greater than 25% in previous 1 month,Close to Close price movement was greater than 50% in previous 3 months,High low price variation was greater than 75% in previous 3 months"
24758,SG,nse_cm,,729TS42,729TS42-SG,,729TS42-SG,IN4520240230,,,,SDL TS 7.29% 2042,,,1,100,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24766,SG,nse_cm,,729TS40,729TS40-SG,,729TS40-SG,IN4520240222,,,,SDL TS 7.29% 2040,,,1,100,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24773,N0,nse_cm,,80956ABH26,80956ABH26-N0,,80956ABH26-N0,INE831R07474,,,,ABHFL 8.0956% 2026 SR E1,,,1,1,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,1449360000,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,980.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,30000,0,0,980,
24777,EQ,nse_cm,,OLAELEC,OLAELEC-EQ,,OLAELEC,INE0LXG01040,,,,OLA ELECTRIC MOBILITY LTD,,,1,1,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,0,36.44-54.64,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2192182.00,1,0,5464,3644,1,1,1,0,0,1,0,4.41083e+09,0,0,2192182,"Stage 1 Long Term ASM scrip,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
24796,N0,nse_cm,,828PHFL26,828PHFL26-N0,,828PHFL26-N0,INE572E07167,,,,PHFL 8.28% 2026 SR LXIII,,,1,1,-1,-1,2,-1,NSE,,,1407888000,,1407888000,0,0,0,0,1437696000,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,35000,0,0,999,
24809,EQ,nse_cm,,UNIECOM,UNIECOM-EQ,,UNIECOM,INE00U401027,,,,UNICOMMERCE ESOLUTIONS L,,,1,1,-1,-1,2,-1,NSE,,,1407974400,,1407974400,0,0,0,0,0,72.67-108.99,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1100866.00,1,0,10899,7267,1,1,1,0,0,1,0,1.12379e+08,0,0,1100866,
24812,BL,nse_cm,,UNIECOM,UNIECOM-BL,,UNIECOM-BL,INE00U401027,,,,UNICOMMERCE ESOLUTIONS L,,,1,1,-1,-1,2,-1,NSE,,,1407974400,,1407974400,0,0,0,0,0,88.11-93.55,0,0,1465675833,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1180992.00,1,0,9355,8811,1,1,1,0,0,1,0,1.12379e+08,0,0,1180992,
24814,EQ,nse_cm,,FIRSTCRY,FIRSTCRY-EQ,,FIRSTCRY,INE02RE01045,,,,BRAINBEES SOLUTIONS LTD,,,1,1,-1,-1,2,-1,NSE,,,1407974400,,1407974400,0,0,0,0,0,169.92-254.86,0,0,1465682619,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,470359.00,1,0,25486,16992,1,1,1,0,0,1,0,5.22042e+08,0,0,470359,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
24838,SG,nse_cm,,705GJ28,705GJ28-SG,,705GJ28-SG,IN1520240020,,,,SDL GJ 7.05% 2028,,,1,100,-1,-1,2,-1,NSE,,,1408492800,,1408492800,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
24840,SG,nse_cm,,726BR33,726BR33-SG,,726BR33-SG,IN1320240014,,,,SDL BR 7.26% 2033,,,1,100,-1,-1,2,-1,NSE,,,1408492800,,1408492800,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
24841,SG,nse_cm,,721TN34,721TN34-SG,,721TN34-SG,IN3120240210,,,,SDL TN 7.21% 2034,,,1,100,-1,-1,2,-1,NSE,,,1408492800,,1408492800,0,0,0,0,0,95.00-105.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24849,BL,nse_cm,,GSEC10ABSL,GSEC10ABSL-BL,,GSEC10ABSL-BL,INF209KC1142,,,,BIRLASLAMC - GSEC10ABSL,,,1,1,-1,-1,2,-1,NSE,,,1408492800,,1408492800,0,0,0,0,0,107.53-114.17,0,0,1465675833,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,94080.00,1,0,11417,10753,1,1,1,0,0,1,0,2.87708e+06,0,0,94080,
24859,BL,nse_cm,,SSDL,SSDL-BL,,SSDL-BL,INE0PQ101010,,,,SARASWATI SAREE DEPOT LTD,,,1,1,-1,-1,2,-1,NSE,,,1408579200,,1408579200,0,0,0,0,1428710400,52.73-55.99,0,0,1465675833,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1294913.00,1,0,5599,5273,1,1,1,0,0,1,0,3.95998e+07,0,0,1294913,
24867,ST,nse_cm,,POSITRON,POSITRON-ST,,POSITRON-ST,INE0S3H01017,,,,POSITRON ENERGY LIMITED,,,5,300,-1,-1,2,-1,NSE,,,1408579200,,1408579200,0,0,0,0,0,182.70-201.90,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,248533.00,300,0,20190,18270,1,1,1,0,0,1,0,7.6004e+06,0,0,248533,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
24877,N0,nse_cm,,AAFS28A,AAFS28A-N0,,AAFS28A-N0,INE0L6807179,,,,AAFS UNDERINVSTR 28 SR L,,,1,1,-1,-1,2,-1,NSE,,,1408665600,,1408665600,0,0,0,0,1460851200,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,360.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,11036,0,0,360,
428,SG,nse_cm,,693JH30,693JH30-SG,,693JH30-SG,IN3720200010,,,,SDL JH 6.93% 2030,,,1,100,-1,-1,2,-1,NSE,,,1286668800,,1286668800,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,1.2e+08,0,0,999960,
5168,EQ,nse_cm,,SBIETFCON,SBIETFCON-EQ,,SBIETFCON,INF200KA1X17,,,,SBIAMC - SBIETFCON,,,1,1,-1,-1,2,-1,NSE,,,1311984000,,1311984000,0,0,0,0,0,91.44-137.16,0,0,1465675694,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,64360.00,1,0,13716,9144,1,1,1,0,0,1,0,1.96821e+06,0,0,64360,
419,EQ,nse_cm,,BEPL,BEPL-EQ,,BEPL,INE922A01025,,,,BHANSALI ENG. POLYMERS LT,,,1,1,-1,-1,2,-1,NSE,,,795830400,,795830400,0,0,0,0,1455926400,75.37-113.05,0,0,1465682619,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1061381.00,1,0,11305,7537,1,1,1,0,0,1,0,2.48858e+08,0,0,1061381,
4214,ST,nse_cm,,UCL,UCL-ST,,UCL-ST,INE00NI01015,,,,USHANTI COLOUR CHEM LTD,,,5,2000,-1,-1,2,-1,NSE,,,1217635200,,1217635200,0,0,0,0,1413072000,152.65-158.85,0,0,1465675961,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,399911.00,2000,0,15885,15265,1,1,1,0,0,1,0,1.22297e+07,0,0,399911,"Stage II ESM Scrip,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
5078,SG,nse_cm,,627RJ26,627RJ26-SG,,627RJ26-SG,IN2920210241,,,,SDL RJ 6.27% 2026,,,1,100,-1,-1,2,-1,NSE,,,1311465600,,1311465600,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
5111,BL,nse_cm,,KPIGREEN,KPIGREEN-BL,,KPIGREEN-BL,INE542W01025,,,,KPI GREEN ENERGY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1311811200,,1311811200,0,0,0,0,1454025600,370.25-393.15,0,0,1465675809,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,257332.00,1,0,39315,37025,1,1,1,0,0,1,0,1.97341e+08,0,0,257332,
4067,EQ,nse_cm,,MARICO,MARICO-EQ,,MARICO,INE196A01026,,,,MARICO LIMITED,,,5,1,-1,-1,2,-1,NSE,,,515376000,,515376000,0,0,0,0,1438473600,729.75-891.85,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,123323.00,1,0,89185,72975,1,1,1,0,0,1,0,1.29815e+09,0,0,123323,The scrip PE is greater than 50 for previous 4 trailing quarters
25793,N0,nse_cm,,805HLICL34,805HLICL34-N0,,805HLICL34-N0,INE795G08035,,,,HLICL 8.05% 2034 SR 1,,,1,1,-1,-1,2,-1,NSE,,,1413331200,,1413331200,0,0,0,0,1443052800,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,
25814,N0,nse_cm,,1180VCCL26,1180VCCL26-N0,,1180VCCL26-N0,INE04HY07187,,,,VCCL 11.80% 2026 SR B,,,1,1,-1,-1,2,-1,NSE,,,1413590400,,1413590400,0,0,0,0,1464566400,79709.68-119564.50,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,49.00,1,0,1.19564e+07,7.97097e+06,1,1,1,0,0,1,0,1500,0,0,49,
25849,N0,nse_cm,,757LICH29,757LICH29-N0,,757LICH29-N0,INE115A07QY1,,,,LICH 7.57% 2029 SR 447,,,1,1,-1,-1,2,-1,NSE,,,1414022400,,1414022400,0,0,0,0,1443916800,80000.00-120000.00,0,0,1465664083,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,130000,0,0,999,
25857,BE,nse_cm,,AFFORDABLE,AFFORDABLE-BE,,AFFORDABLE,INE692Z01013,,,,AFFORD ROBO & AUTO LTD,,,1,1,-1,-1,2,-1,NSE,,,1414108800,,1414108800,0,0,0,0,0,164.76-182.10,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,367752.00,1,0,18210,16476,1,1,1,0,0,1,0,1.12463e+07,0,0,367752,"Stage I ESM Scrip,Gross settlement (Trade for Trade)"
25858,BL,nse_cm,,AFFORDABLE,AFFORDABLE-BL,,AFFORDABLE-BL,INE692Z01013,,,,AFFORD ROBO & AUTO LTD,,,1,1,-1,-1,2,-1,NSE,,,1414108800,,1414108800,0,0,0,0,0,168.23-178.63,0,0,1465675844,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,367752.00,1,0,17863,16823,1,1,1,0,0,1,0,1.12463e+07,0,0,367752,
25874,BL,nse_cm,,GROWWGOLD,GROWWGOLD-BL,,GROWWGOLD-BL,INF666M01OE7,,,,GROWWAMC - GROWWGOLD,,,1,1,-1,-1,2,-1,NSE,,,1414195200,,1414195200,0,0,0,0,1454803200,13.87-14.71,0,0,1465675834,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6770467.00,1,0,1471,1387,1,1,1,0,0,1,0,3.00763e+08,0,0,6770467,
25876,BZ,nse_cm,,MORARJEE,MORARJEE-BZ,,MORARJEE-BZ,INE161G01027,,,,MORARJEE TEXTILES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1414281600,,1414281600,0,0,0,0,0,6.81-7.51,0,0,1465682620,,,,,,,,,,CASH,,,,,700,,,,0,20,,0.0000,T+1,315513000,0,1,1188067.00,1,0,751,681,1,1,1,0,0,1,0,3.63323e+07,0,0,1188067,"Stage 2 GSM scrip,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
25938,ST,nse_cm,,UHTL,UHTL-ST,,UHTL-ST,INE0SMR01011,,,,UNITED HEAT TRANSFER LTD,,,5,2000,-1,-1,2,-1,NSE,,,1414627200,,1414627200,0,0,0,0,0,93.90-103.70,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,621430.00,2000,0,10370,9390,1,1,1,0,0,1,0,1.9004e+07,0,0,621430,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
25952,SM,nse_cm,,USHAFIN,USHAFIN-SM,,USHAFIN-SM,INE0LS001014,,,,USHA FINANCIAL SERVICES L,,,5,1600,-1,-1,2,-1,NSE,,,1414800000,,1414800000,0,0,0,0,1440028800,27.95-41.85,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1421641.00,1600,0,4185,2795,1,1,1,0,0,1,0,4.34753e+07,0,0,1421641,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
25963,SG,nse_cm,,717AP43,717AP43-SG,,717AP43-SG,IN1020240561,,,,SDL AP 7.17% 2043,,,1,100,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,0,95.00-105.00,0,0,1465664084,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
25965,SG,nse_cm,,716RJ45,716RJ45-SG,,716RJ45-SG,IN2920240347,,,,SDL RJ 7.16% 2045,,,1,100,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,0,95.00-105.00,0,0,1465664084,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
25968,SG,nse_cm,,716TS49,716TS49-SG,,716TS49-SG,IN4520240362,,,,SDL TS 7.16% 2049,,,1,100,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,0,95.00-105.00,0,0,1465664084,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
25980,BL,nse_cm,,AFCONS,AFCONS-BL,,AFCONS-BL,INE101I01011,,,,AFCONS INFRASTRUCTURE LTD,,,5,1,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,1437264000,307.25-326.25,0,0,1465675834,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,302686.00,1,0,32625,30725,1,1,1,0,0,1,0,3.67785e+08,0,0,302686,
2614,EQ,nse_cm,,HERANBA,HERANBA-EQ,,HERANBA,INE694N01015,,,,HERANBA INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1299369600,,1299369600,0,0,0,0,1442534400,145.23-217.83,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,550865.00,1,0,21783,14523,1,1,1,0,0,1,0,4.00135e+07,0,0,550865,"EPS based on previous 4 trailing quarters in the scrip is zero,High low price variation was greater than 150% in previous 12 months"
2649,EQ,nse_cm,,PCBL,PCBL-EQ,,PCBL,INE602A01031,,,,PCBL CHEMICAL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,473040000,,480902400,0,0,0,0,1445990400,222.20-333.30,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,360018.00,1,0,33330,22220,1,1,1,0,0,1,0,3.93463e+08,0,0,360018,The scrip PE is greater than 50 for previous 4 trailing quarters
2666,SM,nse_cm,,VERA,VERA-SM,,VERA-SM,INE709Z01015,,,,VERA SYNTHETIC LIMITED,,,5,1500,-1,-1,2,-1,NSE,,,1207958400,,1207958400,0,0,1407974400,1408579200,0,65.55-72.45,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,161374.00,1500,0,7245,6555,1,1,1,0,0,1,0,4.935e+06,0,0,161374,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult"
